"fecha","cantidad","material","Tipo_Producto","segmento_producto","supergrupo_producto","grupo_producto","subgrupo_producto"
"2023-06-12","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-13","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-14","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-15","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-16","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-18","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-21","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-23","5.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-24","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-25","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-28","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-29","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-06-30","10.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-01","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-03","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-08","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-10","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-13","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-14","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-16","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-17","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-19","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-20","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-21","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-23","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-07-29","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-02","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-04","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-05","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-06","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-07","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-10","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-11","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-22","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-23","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-24","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-26","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-08-28","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-09-05","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-09-06","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-09-07","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-09-08","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-09-09","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-01","12.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-02","34.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-03","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-04","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-08","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-09","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-10","30.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-11","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-13","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-14","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-15","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-16","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-19","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-21","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-22","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-24","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-25","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-29","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-11-30","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-01","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-02","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-05","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-10","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-14","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-16","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-18","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-19","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-20","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-22","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-23","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-24","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-26","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-29","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-30","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2023-12-31","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-05","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-07","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-08","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-12","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-13","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-14","8.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-16","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-24","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-26","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-27","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-29","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-01-30","8.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-02","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-09","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-10","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-14","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-15","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-21","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-23","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-24","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-02-25","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-04","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-08","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-09","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-11","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-15","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-16","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-20","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-21","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-23","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-03-25","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-01","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-04","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-06","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-11","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-12","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-13","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-18","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-19","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-20","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-21","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-23","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-24","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-25","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-27","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-04-28","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-01","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-02","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-03","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-04","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-05","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-06","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-08","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-11","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-12","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-15","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-16","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-17","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-18","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-21","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-22","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-23","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-24","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-25","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-26","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-28","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-29","5.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-05-31","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-01","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-02","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-12","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-13","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-14","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-16","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-20","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-23","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-26","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-06-30","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-01","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-02","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-06","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-07","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-13","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-18","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-19","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-20","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-07-27","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-08","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-09","5.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-10","4.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-11","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-15","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-16","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-17","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-18","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-24","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-29","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-30","14.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-08-31","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-01","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-03","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-04","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-07","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-08","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-11","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-19","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-21","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-22","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-23","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-24","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-26","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-09-27","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-06","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-08","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-09","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-10","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-12","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-13","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-15","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-17","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-18","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-19","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-20","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-22","1.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-24","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-25","6.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-26","3.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
"2024-10-29","2.00","20003257001","LILI PINK","ADULTO","LINEA SECRET","BRASIER SILICONA","SILICONA"
